Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Ladakh
29-Nov-20,29-11-2020,Recovered,45152,19,3787,41,96,537,69,1600,3,0,6325,135,1451,2794,940,491,214,1530,5861,0,1508,4362,198,126,15,174,707,72,664,2556,35,1471,948,0,2618,278,3445,0
30-Nov-20,30-11-2020,Recovered,42282,13,934,47,110,547,144,2309,6,0,5824,150,1401,2120,855,483,288,2209,6055,0,1576,4196,165,75,59,188,809,52,572,2762,23,1456,1058,162,2472,352,2730,0
01-Dec-20,01-12-2020,Recovered,43208,16,1094,45,135,567,103,2164,3,0,5036,128,1547,2461,761,503,227,886,6151,0,1683,6290,152,158,73,108,669,72,812,3007,5,1411,894,34,2059,538,3340,0
02-Dec-20,02-12-2020,Recovered,40908,17,1159,32,138,636,106,1205,5,0,5329,64,1570,2646,1027,403,262,983,5924,0,1838,3796,219,60,12,164,660,65,518,3235,23,1398,925,57,2607,473,3275,0
03-Dec-20,03-12-2020,Recovered,42991,14,835,37,177,502,173,1982,1,0,4834,119,1427,2760,544,419,208,894,5590,0,1569,8066,235,87,63,52,629,27,706,3232,8,1413,873,58,1696,433,3257,0
04-Dec-20,04-12-2020,Recovered,42359,14,913,36,121,605,161,1513,2,0,4862,124,1627,2770,578,647,206,877,5496,0,1556,6776,273,78,35,239,642,62,643,3141,7,1426,802,68,2247,560,3215,0
05-Dec-20,05-12-2020,Recovered,41885,5,882,20,163,758,141,1380,1,0,4916,118,1535,2551,945,469,288,1400,5820,0,1449,5834,210,73,24,0,605,52,671,3198,9,1407,921,62,2230,457,3207,0
06-Dec-20,06-12-2020,Recovered,39078,8,914,24,84,572,60,702,1,0,4622,131,1485,1887,520,366,134,889,5217,0,1585,7486,193,61,17,4,570,62,623,2818,6,1398,993,59,1993,346,3167,0
07-Dec-20,07-12-2020,Recovered,39293,7,595,48,131,679,85,1861,1,0,3818,154,1568,2140,1106,386,214,1601,4705,0,1390,7345,149,120,33,5,607,25,886,2664,17,1389,862,42,1861,471,2231,0
08-Dec-20,08-12-2020,Recovered,36583,16,744,37,102,674,82,1525,2,0,3307,146,1531,1557,808,524,188,1019,4735,0,1497,6365,169,113,8,8,523,45,792,2380,20,1330,761,15,2111,436,2971,0
09-Dec-20,09-12-2020,Recovered,37693,0,785,7,178,707,147,1146,0,0,4177,132,1550,1588,819,342,202,3218,4647,0,1323,5111,135,169,18,62,442,46,530,2577,19,1315,753,44,2022,425,3009,0
10-Dec-20,10-12-2020,Recovered,37707,5,558,42,165,442,103,1934,1,0,3307,159,1465,1501,375,526,220,5076,4847,0,1307,5008,96,28,8,18,458,18,503,2339,27,1302,805,35,1495,513,2951,0
11-Dec-20,11-12-2020,Recovered,33492,7,519,424,149,674,134,2477,3,0,2402,130,1403,1812,770,422,168,1807,4748,0,1347,2774,144,44,30,66,408,48,651,2768,31,1311,502,46,1875,508,2873,0
12-Dec-20,12-12-2020,Recovered,33087,6,665,17,118,575,92,1322,2,0,3191,144,1338,1365,737,430,273,1531,5268,0,1418,3949,116,50,16,64,405,59,654,2193,24,1296,565,35,1761,435,2913,0
13-Dec-20,13-12-2020,Recovered,30640,8,613,26,117,548,114,816,0,0,2539,101,1347,1426,740,505,179,2036,5258,0,1278,3083,102,31,8,7,386,57,616,1468,30,1276,609,25,1770,396,2994,0
14-Dec-20,14-12-2020,Recovered,34421,8,541,37,125,635,127,1735,1,0,2854,147,1389,1744,676,387,201,2164,4481,0,1084,4610,980,50,25,56,389,50,633,1666,55,1203,631,32,1972,707,2980,0
15-Dec-20,15-12-2020,Recovered,33853,7,563,21,102,624,139,2880,0,0,2343,124,1236,1680,577,460,211,1594,5066,0,1347,4395,141,128,24,31,392,47,754,1722,33,1210,596,25,1852,524,2965,0
16-Dec-20,16-12-2020,Recovered,33360,10,715,14,90,466,75,1820,4,0,2734,104,1384,1452,1046,415,180,1403,5728,0,1257,3887,227,66,13,23,358,28,573,2237,19,1240,622,30,1765,498,2767,0
17-Dec-20,17-12-2020,Recovered,30891,9,498,12,124,495,105,1634,2,0,2391,89,1305,1257,532,395,164,1497,4970,0,1326,4358,143,70,16,78,376,32,629,1974,19,1214,517,32,1159,676,2747,0
18-Dec-20,18-12-2020,Recovered,29879,5,534,32,85,581,122,1325,6,0,2160,116,1155,1164,639,464,195,1039,4701,0,1450,4467,121,148,18,5,363,38,483,1655,22,1170,682,42,1584,547,2729,0
19-Dec-20,19-12-2020,Recovered,29758,7,497,11,108,793,105,1807,2,0,2168,110,1252,1075,390,465,234,2147,4749,0,1410,3119,141,61,17,25,362,21,560,1259,25,1202,721,30,1544,556,2717,0
20-Dec-20,20-12-2020,Recovered,25734,13,589,17,64,584,84,1426,1,0,1275,91,1190,763,1083,475,182,1062,4471,0,1274,2064,134,89,6,43,338,25,544,1326,38,1198,643,31,1559,347,2627,0
21-Dec-20,21-12-2020,Recovered,30250,8,422,19,93,443,101,1738,0,0,1669,108,1268,905,596,458,205,1261,4494,0,1290,6053,133,72,10,50,309,26,535,1365,17,1157,612,29,1397,1013,2342,0
22-Dec-20,22-12-2020,Recovered,27032,9,412,10,113,577,79,1548,0,0,1434,88,1209,662,423,281,246,1136,5057,0,1053,4122,149,43,13,50,388,19,624,1159,16,1139,635,34,1330,655,2270,0
23-Dec-20,23-12-2020,Recovered,29946,12,490,22,103,309,76,1566,0,0,1585,70,1309,647,594,338,204,1206,4808,0,1223,7620,102,159,14,50,304,44,582,937,2,1131,573,18,1102,547,2153,0
24-Dec-20,24-12-2020,Recovered,24555,14,355,37,105,522,50,1692,0,0,1120,88,1181,759,317,299,213,1268,4801,0,1118,3171,143,28,24,83,324,26,469,970,9,1120,384,27,1183,579,2054,0
25-Dec-20,25-12-2020,Recovered,22184,6,354,16,95,489,52,1233,0,0,1370,101,1114,637,623,409,176,1102,4506,0,1234,1427,74,18,12,36,406,44,412,987,23,1103,491,17,1342,271,1954,0
26-Dec-20,26-12-2020,Recovered,21466,8,442,23,105,730,68,1764,2,0,988,87,1002,600,266,369,179,964,3782,0,1129,1526,84,45,10,2,371,26,564,990,15,1098,536,15,1368,416,1861,0
27-Dec-20,27-12-2020,Recovered,21097,9,422,26,60,703,56,1134,1,0,939,79,920,620,610,264,134,1214,3463,0,1160,2124,73,27,3,23,319,43,483,1168,16,1091,509,23,1391,229,1740,0
28-Dec-20,28-12-2020,Recovered,24822,5,410,18,90,617,46,1901,0,0,959,91,1016,571,394,275,154,1178,4172,0,1090,4501,74,30,19,20,324,35,450,1206,15,1074,551,16,1585,305,1614,0
29-Dec-20,29-12-2020,Recovered,26589,8,364,17,87,523,81,1607,1,0,850,116,999,544,552,299,203,1344,5029,0,1122,5572,43,24,17,6,383,34,377,1149,13,1065,627,10,1369,555,1587,0
30-Dec-20,30-12-2020,Recovered,26407,9,472,11,115,558,30,1588,0,0,940,114,834,476,755,270,185,1217,5707,0,1061,4913,80,19,6,29,328,26,324,1142,17,1060,592,14,1202,724,1557,0
31-Dec-20,31-12-2020,Recovered,21969,6,328,15,72,299,78,1518,1,0,888,75,916,497,341,249,218,1282,5376,0,866,3612,77,0,7,21,329,15,453,957,15,1038,316,16,0,539,1537,0
01-Jan-21,01-01-2021,Recovered,23838,4,350,2,82,404,64,1019,0,0,717,78,907,533,412,248,105,1084,5111,0,900,4279,64,0,2,14,301,50,408,942,5,1029,617,28,2082,492,1496,0
02-Jan-21,02-01-2021,Recovered,20903,7,279,10,80,490,117,1963,0,0,496,104,922,425,339,260,205,976,4985,0,855,2110,40,88,3,5,232,30,315,890,13,1007,535,16,1190,463,1443,0
03-Jan-21,03-01-2021,Recovered,19658,9,352,7,60,631,54,1237,3,0,708,83,938,450,433,205,159,743,4668,0,947,2064,33,13,18,9,244,38,263,801,33,1002,574,14,1179,244,1432,0
04-Jan-21,04-01-2021,Recovered,29209,2,252,15,67,430,68,1349,1,0,727,88,898,391,304,419,232,1283,5145,0,857,10362,47,18,26,9,298,28,490,755,22,985,518,6,1054,695,1347,0
05-Jan-21,05-01-2021,Recovered,21161,8,278,11,50,456,116,1651,1,0,557,70,868,300,307,215,255,1377,4922,0,839,2828,751,12,6,30,271,31,293,751,9,971,317,11,928,483,1166,0
06-Jan-21,06-01-2021,Recovered,19689,3,428,0,79,424,61,1042,2,0,719,82,897,329,260,264,165,1238,5110,0,633,2570,29,14,7,22,230,35,235,564,42,943,472,9,1067,415,1271,0
07-Jan-21,07-01-2021,Recovered,20503,5,368,13,48,423,57,1253,0,0,780,90,899,377,191,187,195,812,5638,0,750,3350,35,27,12,7,282,47,290,735,13,911,305,8,646,439,1295,0
08-Jan-21,08-01-2021,Recovered,19242,2,308,9,54,504,55,759,0,0,823,105,892,340,171,273,188,657,5325,0,809,2890,58,5,13,4,244,36,252,537,86,897,397,9,1001,390,1136,0
09-Jan-21,09-01-2021,Recovered,19460,7,423,16,56,411,59,770,1,0,603,89,851,211,175,272,205,872,5424,0,826,2401,31,24,1,25,269,51,301,1098,29,882,474,0,1375,243,978,0
10-Jan-21,10-01-2021,Recovered,16737,2,289,3,29,408,31,962,2,0,602,100,806,286,202,195,169,593,4659,0,816,2302,39,27,6,0,240,40,312,476,22,857,415,10,561,303,957,0
11-Jan-21,11-01-2021,Recovered,18578,9,213,8,64,378,29,1255,0,0,407,66,746,201,164,355,229,797,3922,0,650,4286,46,24,2,16,228,34,265,568,30,869,461,7,770,523,939,0
12-Jan-21,12-01-2021,Recovered,17762,2,234,7,56,214,24,1207,0,0,545,94,855,290,174,198,153,1181,4270,0,615,3282,28,19,5,12,181,28,315,675,16,827,293,3,789,276,879,0
13-Jan-21,13-01-2021,Recovered,17797,5,231,4,40,391,14,930,1,0,534,78,792,250,71,174,152,765,5158,0,655,3009,56,9,1,7,170,44,222,790,10,821,394,8,879,289,794,0
14-Jan-21,14-01-2021,Recovered,15943,0,219,5,31,238,41,970,0,0,390,67,737,329,81,237,173,564,4337,0,598,3309,41,17,5,11,210,22,253,384,155,826,238,6,539,187,694,0
15-Jan-21,15-01-2021,Recovered,16809,4,232,8,42,371,33,1009,0,0,427,61,738,236,95,179,133,643,4603,0,574,3500,34,4,7,22,256,32,257,377,12,805,253,4,956,234,656,0
16-Jan-21,16-01-2021,Recovered,17202,0,326,8,61,328,67,615,0,0,397,69,764,218,83,256,158,676,5011,0,793,3039,79,15,16,2,230,22,322,558,10,775,417,7,930,272,666,0
17-Jan-21,17-01-2021,Recovered,14513,1,251,7,30,383,43,351,0,0,385,59,704,211,126,182,111,855,4408,0,478,2342,58,12,7,4,228,37,195,496,6,770,379,0,666,98,621,0
18-Jan-21,18-01-2021,Recovered,17127,1,263,2,139,344,53,1301,2,0,362,66,700,280,103,194,131,973,3921,0,540,3854,58,2,5,4,255,20,278,626,9,758,346,5,622,330,569,0
19-Jan-21,19-01-2021,Recovered,17229,0,231,8,106,595,49,436,1,0,222,115,709,241,81,120,141,807,4296,0,725,4516,93,18,11,7,250,26,247,537,9,772,298,3,789,251,513,0
20-Jan-21,20-01-2021,Recovered,20071,3,196,6,98,257,42,718,0,0,405,84,707,204,72,113,170,665,7364,0,997,4589,10,7,17,7,270,32,202,438,1,713,351,2,682,131,509,0
21-Jan-21,21-01-2021,Recovered,17734,4,254,9,116,315,40,711,1,0,246,54,727,185,55,104,136,815,6229,0,704,3980,43,6,6,2,224,32,227,406,17,705,224,4,345,283,517,0
22-Jan-21,22-01-2021,Recovered,17166,3,167,2,103,458,33,763,1,0,319,80,700,209,81,97,127,890,6108,0,463,3419,36,3,8,5,212,27,217,416,9,689,351,5,484,183,493,0
23-Jan-21,23-01-2021,Recovered,16033,0,172,1,94,203,31,637,0,0,367,63,702,158,73,88,177,542,5283,0,454,3694,18,10,2,4,205,27,232,472,10,673,431,3,513,212,474,0
24-Jan-21,24-01-2021,Recovered,13148,1,155,20,99,267,22,366,2,0,315,102,704,175,52,73,109,401,5173,0,388,1743,11,16,5,1,182,43,232,468,9,642,376,0,508,25,454,0
25-Jan-21,25-01-2021,Recovered,16092,9,141,4,83,222,54,539,1,0,190,113,707,247,63,83,122,1036,5606,0,861,3080,26,9,9,10,140,26,258,370,13,627,302,3,456,254,417,0
26-Jan-21,26-01-2021,Recovered,13250,0,203,2,89,170,0,182,1,0,218,62,637,190,59,54,65,738,5290,0,515,2106,21,12,2,3,143,17,164,257,17,595,349,5,569,102,409,0
27-Jan-21,27-01-2021,Recovered,14261,5,97,2,94,710,37,944,0,0,212,90,462,117,68,129,117,760,5006,0,345,2556,13,10,6,40,108,36,204,305,3,564,399,4,333,96,386,0
28-Jan-21,28-01-2021,Recovered,20315,2,128,3,95,281,24,6479,0,0,119,52,602,111,52,149,112,644,5594,0,321,3181,23,7,7,5,132,29,192,188,3,544,306,3,380,178,367,0
29-Jan-21,29-01-2021,Recovered,14886,3,175,2,102,278,26,455,0,0,267,103,463,154,40,215,86,607,6398,14,297,2613,25,11,5,3,157,27,208,265,8,531,356,2,521,116,349,0
30-Jan-21,30-01-2021,Recovered,14077,1,147,0,70,187,25,502,2,0,290,76,441,153,52,135,100,547,7032,16,283,1535,21,17,4,2,138,32,146,238,6,526,367,2,474,167,341,0
31-Jan-21,31-01-2021,Recovered,11882,0,127,1,54,162,12,195,0,0,211,60,335,110,32,70,63,465,5730,19,318,1670,8,9,8,0,141,41,242,194,9,523,276,0,369,86,338,0
01-Feb-21,01-02-2021,Recovered,13443,4,99,3,70,118,21,520,1,0,214,86,406,122,37,83,81,470,5215,7,260,3289,9,6,3,4,136,25,220,309,4,517,264,3,389,139,306,0
02-Feb-21,02-02-2021,Recovered,14250,0,147,0,37,173,15,276,0,0,160,62,422,103,38,83,81,412,5747,0,296,4011,6,9,1,0,138,26,171,235,2,521,221,2,462,80,309,0
03-Feb-21,03-02-2021,Recovered,17813,0,129,2,59,138,31,202,0,0,153,70,528,104,14,61,80,433,6380,5,250,7030,35,10,3,5,122,29,179,196,1,533,197,0,431,95,303,0
04-Feb-21,04-02-2021,Recovered,15788,0,87,1,30,109,19,387,0,0,165,56,330,128,16,75,64,470,6341,0,263,5339,11,9,5,6,112,25,160,192,9,517,198,5,263,92,301,0
05-Feb-21,05-02-2021,Recovered,14512,0,179,0,29,201,23,263,1,0,140,78,425,96,48,63,47,470,6653,2,299,3513,11,9,3,0,122,27,214,173,7,506,189,1,323,97,297,0
06-Feb-21,06-02-2021,Recovered,11761,0,133,2,20,84,0,297,1,0,151,56,401,112,51,88,54,434,6178,0,315,1739,11,3,5,5,109,32,166,150,5,503,147,1,164,50,293,0
07-Feb-21,07-02-2021,Recovered,11756,0,82,0,24,84,63,210,0,0,179,48,355,90,77,60,34,493,5948,0,217,1622,18,5,0,0,106,27,185,138,7,498,186,3,670,35,289,0
08-Feb-21,08-02-2021,Recovered,13600,0,102,3,26,129,25,362,1,0,138,85,450,89,35,80,31,350,5959,11,190,3423,18,3,3,11,83,28,245,93,3,495,197,0,504,142,279,0
09-Feb-21,09-02-2021,Recovered,12928,0,115,1,17,120,21,222,0,0,144,98,353,105,72,55,35,513,6475,16,219,2554,15,4,3,3,108,37,212,125,4,491,186,2,243,67,276,0
10-Feb-21,10-02-2021,Recovered,11796,0,121,0,17,60,26,312,0,0,131,64,495,107,49,32,42,322,5745,25,175,2421,39,4,3,3,81,32,180,89,3,493,163,0,166,110,283,0
11-Feb-21,11-02-2021,Recovered,15722,0,79,0,23,113,30,848,0,0,135,59,302,81,30,40,53,340,5692,1,199,6107,3,5,2,5,60,22,187,174,0,490,118,2,151,77,286,0
12-Feb-21,12-02-2021,Recovered,11358,2,106,0,12,86,17,410,0,0,136,127,281,114,17,84,51,405,5332,0,218,2422,8,3,2,13,71,31,162,85,4,486,152,2,189,63,264,0
13-Feb-21,13-02-2021,Recovered,11107,4,71,1,28,80,35,256,0,0,138,51,283,70,38,77,29,430,5835,15,227,1773,7,3,0,7,100,24,221,107,2,482,185,0,221,47,257,0
14-Feb-21,14-02-2021,Recovered,9500,0,117,1,15,78,13,165,0,0,158,79,270,70,132,65,29,486,4692,2,205,1355,4,22,3,9,103,33,204,103,5,479,177,1,156,1,262,0
15-Feb-21,15-02-2021,Recovered,11793,0,69,1,16,79,24,488,0,0,134,59,280,57,34,69,33,430,5073,7,194,3105,7,21,1,15,83,41,217,126,2,477,169,0,122,99,258,0
16-Feb-21,16-02-2021,Recovered,11836,5,140,0,14,78,24,378,3,0,110,66,271,169,47,46,39,344,5439,15,221,2700,2,30,1,16,63,43,198,168,1,470,161,0,217,96,255,0
17-Feb-21,17-02-2021,Recovered,12028,1,57,0,13,82,19,202,0,0,75,39,273,74,50,56,39,537,4832,6,243,3853,2,23,1,5,88,27,179,108,1,462,150,0,226,53,249,0
18-Feb-21,18-02-2021,Recovered,10914,0,54,1,11,68,22,278,0,0,153,51,270,94,69,53,37,306,5193,3,193,2543,10,24,3,6,100,23,169,77,1,470,101,1,256,30,243,0
19-Feb-21,19-02-2021,Recovered,10214,4,77,0,19,75,13,222,0,0,157,56,277,94,35,67,51,291,4854,14,250,2159,3,22,1,9,92,34,214,98,5,467,149,0,90,68,238,0
20-Feb-21,20-02-2021,Recovered,11413,1,70,0,18,57,12,198,0,0,179,62,270,108,68,70,45,389,5841,11,213,2567,4,13,4,2,73,18,264,66,2,459,157,0,200,-265,235,0
21-Feb-21,21-02-2021,Recovered,9715,0,72,0,18,58,11,138,2,0,97,44,264,76,36,63,36,353,4345,12,238,2417,8,4,0,6,54,18,206,137,5,460,146,0,141,16,233,0
22-Feb-21,22-02-2021,Recovered,13233,0,71,0,18,59,18,382,0,0,157,53,272,93,25,44,45,287,5037,11,241,5035,34,2,2,1,59,26,225,122,3,461,143,1,0,72,231,0
23-Feb-21,23-02-2021,Recovered,13969,0,84,1,20,71,15,292,0,0,130,41,294,97,29,62,51,378,4823,21,200,5869,16,3,0,0,77,21,276,87,2,453,0,0,289,38,228,0
24-Feb-21,24-02-2021,Recovered,12100,1,66,0,25,92,17,309,0,0,115,35,296,82,23,69,47,313,5885,0,223,2772,2,5,1,4,90,17,248,90,0,469,297,0,203,80,221,0
25-Feb-21,25-02-2021,Recovered,12222,2,74,1,13,91,20,258,0,0,188,33,301,67,27,59,40,947,4652,7,201,3744,4,1,2,1,67,13,278,124,5,471,99,22,135,52,219,0
26-Feb-21,26-02-2021,Recovered,12790,0,71,0,22,92,26,310,2,0,193,41,315,98,27,101,43,642,4142,8,246,4936,10,1,4,4,63,22,255,125,0,483,129,0,114,38,223,0
27-Feb-21,27-02-2021,Recovered,11709,0,86,3,23,71,25,295,0,0,164,50,328,94,24,72,41,380,4650,8,241,3648,4,2,2,0,56,16,368,78,3,491,148,0,115,4,217,0
28-Feb-21,28-02-2021,Recovered,11291,0,66,0,15,30,26,132,0,0,168,45,301,103,21,62,40,350,4333,1,243,3753,13,1,5,3,52,20,376,102,6,490,163,0,143,11,216,0
01-Mar-21,01-03-2021,Recovered,12472,0,51,0,16,51,19,143,0,0,105,62,360,151,15,56,46,324,3475,7,219,5754,4,1,3,0,76,16,394,123,1,482,165,3,104,26,212,0
02-Mar-21,02-03-2021,Recovered,13113,0,57,0,14,42,24,258,0,0,78,48,361,113,20,94,38,309,3512,1,259,6332,5,5,1,0,56,32,374,66,10,473,157,0,98,65,209,0
03-Mar-21,03-03-2021,Recovered,14071,0,82,0,19,50,24,138,0,0,196,42,358,118,19,49,56,413,4031,16,293,6559,2,1,1,0,64,20,365,85,11,494,163,2,134,31,231,0
04-Mar-21,04-03-2021,Recovered,13788,1,56,0,15,40,36,203,0,0,143,38,369,149,20,70,47,496,4156,24,228,6135,0,1,2,2,71,19,385,116,1,490,114,9,114,19,217,0
05-Mar-21,05-03-2021,Recovered,14186,1,94,0,20,44,34,445,0,0,231,42,405,124,22,72,49,427,3638,2,308,6467,2,1,4,0,64,20,400,119,0,562,149,0,139,35,263,0
06-Mar-21,06-03-2021,Recovered,14379,1,93,0,16,28,34,384,1,0,320,45,403,145,45,87,64,355,3517,2,395,6080,4,0,5,1,88,21,644,114,1,560,196,4,416,38,270,0
07-Mar-21,07-03-2021,Recovered,14303,0,58,0,17,50,45,120,3,0,260,60,459,172,34,101,38,351,4039,14,347,6013,6,5,1,1,90,22,693,124,1,521,207,0,191,22,237,0
08-Mar-21,08-03-2021,Recovered,16606,2,61,0,17,43,63,220,0,0,309,110,482,177,73,90,44,478,3030,2,394,9068,4,2,2,1,88,19,692,51,0,532,189,1,113,26,221,0
09-Mar-21,09-03-2021,Recovered,20643,1,89,0,15,33,52,281,0,0,234,41,453,152,36,87,40,366,4386,12,382,12182,1,2,3,1,82,19,505,99,1,510,178,0,101,98,198,0
10-Mar-21,10-03-2021,Recovered,18154,2,93,0,18,38,48,126,0,0,279,57,484,180,129,54,36,331,4192,14,309,9913,2,1,0,8,72,23,496,119,4,532,176,0,110,45,256,0
11-Mar-21,11-03-2021,Recovered,15092,0,78,0,26,24,65,183,0,0,286,39,451,202,29,77,40,406,3753,19,347,7193,3,1,1,0,86,25,620,93,0,543,116,13,89,26,258,0
12-Mar-21,12-03-2021,Recovered,19972,1,140,0,18,27,58,402,1,0,356,40,495,253,44,80,59,545,3377,6,360,11344,7,1,0,3,91,20,991,137,0,527,163,0,88,68,253,0
13-Mar-21,13-03-2021,Recovered,16508,3,132,1,22,28,47,344,0,0,302,70,579,275,30,102,37,992,3256,14,496,7467,4,0,0,0,70,26,1024,114,8,512,168,10,0,106,269,0
14-Mar-21,14-03-2021,Recovered,17590,0,164,0,17,44,64,235,0,0,350,83,586,296,60,66,28,609,3238,6,513,8861,3,2,0,0,91,15,838,125,1,547,152,0,297,24,275,0
15-Mar-21,15-03-2021,Recovered,20186,2,103,2,26,35,70,546,2,0,306,62,594,300,74,77,59,429,3463,16,510,10671,2,0,1,0,70,17,1399,132,5,553,166,0,162,86,244,0
16-Mar-21,16-03-2021,Recovered,17746,1,125,0,21,29,113,281,9,0,257,73,703,249,55,59,54,561,2884,41,554,9510,2,1,0,0,66,29,751,151,4,561,170,3,138,47,242,0
17-Mar-21,17-03-2021,Recovered,17793,0,137,0,19,40,70,243,0,0,319,59,775,295,52,90,60,479,2815,2,500,9138,4,3,0,7,61,18,1274,123,1,576,158,10,157,35,272,0
18-Mar-21,18-03-2021,Recovered,20356,2,117,0,14,64,75,335,5,0,384,41,899,410,61,74,72,341,2119,11,500,12174,2,1,4,0,66,18,1291,152,0,569,111,2,109,61,268,0
19-Mar-21,19-03-2021,Recovered,23623,0,131,0,23,58,82,360,2,0,471,60,948,448,98,72,75,869,1965,19,556,14400,5,4,0,5,71,20,1339,302,2,610,142,1,123,69,290,0
20-Mar-21,20-03-2021,Recovered,22971,0,204,0,18,51,82,322,1,0,567,56,969,368,67,100,54,1030,2211,27,571,13588,2,6,0,0,72,24,1011,256,1,634,189,1,136,50,298,0
21-Mar-21,21-03-2021,Recovered,21205,0,263,0,12,74,83,241,2,0,613,79,989,337,83,58,48,1048,2251,20,663,11314,2,0,0,0,58,21,1331,199,1,668,194,0,225,32,295,0
22-Mar-21,22-03-2021,Recovered,29779,0,114,1,22,50,100,750,4,0,565,81,1110,519,68,86,69,661,1766,44,754,19463,0,3,0,0,82,29,1870,176,5,659,181,0,177,71,296,0
23-Mar-21,23-03-2021,Recovered,23913,3,256,0,27,46,126,604,2,0,620,58,1255,441,84,81,71,677,2172,11,798,13165,2,5,2,0,60,18,1426,220,9,902,216,1,181,52,320,0
24-Mar-21,24-03-2021,Recovered,26575,1,251,1,15,65,136,634,5,0,769,73,1277,379,65,92,77,995,2060,1,950,15098,0,5,2,1,71,17,1455,258,1,1023,228,0,185,49,334,0
25-Mar-21,25-03-2021,Recovered,32917,1,231,0,22,58,115,1020,4,0,903,66,1405,562,64,92,72,1192,1865,3,919,20444,2,1,0,0,72,9,1735,238,5,1027,157,1,165,121,344,0
26-Mar-21,26-03-2021,Recovered,30341,0,306,0,26,133,138,654,1,0,971,111,1422,748,128,121,81,1207,1917,18,1048,17019,3,4,0,0,73,13,1816,266,2,1131,204,0,247,161,361,0
27-Mar-21,27-03-2021,Recovered,28728,1,377,0,23,78,152,620,5,0,974,69,1534,761,174,138,99,1179,2084,11,1175,14523,5,2,1,0,89,36,2141,227,2,1241,247,2,255,67,433,0
28-Mar-21,28-03-2021,Recovered,32269,1,324,0,18,119,192,735,10,0,952,104,1605,673,157,117,76,1285,1853,32,1075,17874,4,1,2,1,120,76,2155,278,7,1270,278,0,367,42,457,0
29-Mar-21,29-03-2021,Recovered,36989,0,282,0,24,97,161,461,5,0,1411,101,1731,801,165,126,58,1964,1897,12,1349,20854,2,2,0,0,118,40,2583,267,1,1352,313,5,299,40,462,0
30-Mar-21,30-03-2021,Recovered,41242,0,480,0,23,105,178,1197,10,0,1591,136,1988,851,139,175,130,1262,1946,9,1279,23820,2,3,6,0,121,94,2536,304,1,1463,364,0,382,147,475,0
31-Mar-21,31-03-2021,Recovered,40423,0,456,0,32,133,179,1052,8,0,399,62,2004,809,139,131,122,1492,2039,2,1261,23600,4,5,0,0,161,64,2788,393,3,1527,394,0,534,118,508,0
01-Apr-21,01-04-2021,Recovered,50384,4,464,0,34,158,223,1125,6,0,1121,104,2015,964,157,114,162,1599,1835,8,1573,32641,7,1,2,0,121,43,2291,446,6,1634,337,13,510,125,534,0
02-Apr-21,02-04-2021,Recovered,44179,1,610,0,38,204,139,1260,6,0,2084,81,2066,1191,285,171,137,1631,2287,2,1482,24126,12,1,0,0,218,82,2002,499,3,1715,312,5,782,194,550,0
03-Apr-21,03-04-2021,Recovered,60059,6,787,0,32,255,245,1328,20,0,2904,151,2063,1184,308,140,161,1959,1660,11,1791,37821,6,0,0,0,205,137,2781,418,2,1834,331,5,750,176,579,0
04-Apr-21,04-04-2021,Recovered,52840,3,842,0,48,245,352,3076,19,0,2677,167,2024,1110,256,189,148,2060,2173,3,2201,27508,7,2,3,0,300,109,2955,587,3,1813,293,0,863,148,644,0
05-Apr-21,05-04-2021,Recovered,50100,11,911,0,60,349,372,1412,18,0,2936,142,2028,1501,268,241,438,1856,1866,8,2064,26252,9,7,5,0,215,95,2515,527,0,1842,268,10,879,323,664,0
06-Apr-21,06-04-2021,Recovered,59714,9,835,1,34,267,342,1719,28,0,2330,95,2167,1115,456,230,298,3487,1898,0,2203,34256,1,4,1,2,266,139,2350,851,7,1809,245,6,1176,351,722,0
07-Apr-21,07-04-2021,Recovered,59137,10,853,2,31,553,313,3819,24,0,3363,138,2217,1198,226,254,277,2794,1955,4,2126,30296,0,1,6,2,246,125,2959,783,1,1824,285,1,1484,88,867,0
08-Apr-21,08-04-2021,Recovered,61829,7,915,0,68,328,329,1316,12,0,3687,107,2197,969,260,246,498,2393,2205,3,2296,36130,3,1,3,0,228,113,2480,520,2,1869,303,3,1084,265,957,0
09-Apr-21,09-04-2021,Recovered,77263,1,1245,1,38,318,320,2613,18,0,5032,159,2280,1970,501,312,553,3220,2475,9,2433,45391,8,6,3,4,310,139,2518,1005,0,1890,363,8,583,327,1146,0
10-Apr-21,10-04-2021,Recovered,90328,10,1053,1,79,822,343,4983,15,0,5716,167,2525,1615,373,359,667,3350,2584,5,2741,53005,1,4,0,2,403,136,2385,562,2,1952,584,1,2207,317,1268,0
